gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,n_counterparties,first_date,last_date,active_days,pass_through,truncated_by_depth,real_sink,no_edges,pagerank,betweenness,component,component_size,in_cycle,same_day_bursts,avg_in_tx,avg_out_tx,seed_money_in,seed_share,cluster_id,n_seed_upstream,fast_out_share,sync_in_events,max_payer_share,no_data,nearest_role,role_rule
100000004666651100,2,false,1,0,429250.0,0.0,1,0,1,2026-07-28,2026-07-28,1,0.0,false,true,false,0.00045754,0.0,0,1877,false,0,429250.0,0.0,34183.03,0.0796,66,4,0.0,0,1.0,false,terminal,terminal
100000002087788100,2,false,1,0,100500.0,0.0,1,0,1,2026-07-01,2026-07-01,1,0.0,false,true,false,0.00065857,0.0,0,1877,false,0,100500.0,0.0,5600.26,0.0557,4,3,0.0,0,1.0,false,terminal,peripheral
100000003988112100,2,false,1,1,92000.0,64000.0,2,5,1,2026-07-18,2026-07-20,3,0.6957,false,false,false,0.00050455,0.0,0,1877,true,3,46000.0,12800.0,32515.62,0.3534,20,3,0.6875,0,1.0,false,transit,peripheral
100000001677929100,2,false,3,2,126777.0,286098.0,3,4,3,2026-07-02,2026-07-27,6,2.2567,false,false,false,0.00333409,1.19e-06,0,1877,true,0,42259.0,71524.5,63010.7,0.2202,6,1,0.2705,0,0.6056,false,transit,peripheral
100000005665181100,2,false,4,11,45498.0,181915.0,5,11,14,2026-07-15,2026-07-31,7,3.9983,false,false,false,0.00039854,0.00026832,0,1877,true,0,9099.6,16537.73,1100.59,0.0061,4,3,0.077,0,0.4066,false,coordinator,peripheral
100000002778085100,1,false,1,0,66208.0,0.0,1,0,1,2026-07-04,2026-07-04,1,0.0,false,true,false,0.00029269,0.0,0,1877,false,0,66208.0,0.0,66208.0,1.0,5,2,0.0,0,1.0,false,terminal,peripheral
100000004076740100,1,false,3,6,93250.0,125000.0,5,10,7,2026-07-05,2026-07-31,12,1.3405,false,false,false,0.00074145,0.00043516,0,1877,true,1,18650.0,12500.0,51662.11,0.4133,34,1,0.184,0,0.496,false,coordinator,peripheral
100000005546031100,1,false,3,1,66800.0,8000.0,6,1,3,2026-07-03,2026-07-07,4,0.1198,false,false,false,0.00071253,5.9e-07,7,6,true,2,11133.33,8000.0,50939.41,0.7626,48,1,1.0,0,0.4641,false,consolidator,peripheral
100000004717647100,3,false,1,5,300000.0,2240000.0,2,10,5,2026-07-02,2026-07-28,8,7.4667,false,false,false,0.00102336,7.767e-05,0,1877,true,2,150000.0,224000.0,329.21,0.0001,44,1,0.021,0,1.0,false,terminal,peripheral
100000001637376100,3,false,1,1,116700.0,234250.0,1,2,2,2026-07-22,2026-07-29,2,2.0073,false,false,false,0.00028935,1.922e-05,0,1877,false,0,116700.0,117125.0,139.5,0.0006,4,3,0.4952,0,1.0,false,transit,peripheral
100000001669260100,4,false,1,0,500000.0,0.0,1,0,1,2026-07-08,2026-07-08,1,0.0,true,false,false,0.00056012,0.0,0,1877,false,0,500000.0,0.0,1078.35,0.0022,3,1,0.0,0,1.0,true,,no_data_truncated
100000007629121100,2,false,1,0,29000.0,0.0,1,0,1,2026-07-23,2026-07-23,1,0.0,false,true,false,0.00039604,0.0,0,1877,false,0,29000.0,0.0,29000.0,1.0,2,4,0.0,0,1.0,false,terminal,peripheral
100000008636603100,2,false,2,6,35460.0,159375.0,2,7,7,2026-07-01,2026-07-30,6,4.4945,false,false,false,0.0003387,0.00347457,0,1877,true,0,17730.0,22767.86,11505.58,0.0722,11,2,0.3694,0,0.6404,false,coordinator,peripheral
100000002686226100,4,false,1,0,430000.0,0.0,2,0,1,2026-07-22,2026-07-24,2,0.0,true,false,false,0.00065462,0.0,0,1877,false,0,215000.0,0.0,1416.93,0.0033,16,1,0.0,0,1.0,true,,no_data_truncated
100000008314203100,0,true,2,2,382076.0,327000.0,10,13,2,2026-07-01,2026-07-21,13,0.8559,false,false,false,0.00050299,0.0,0,1877,true,4,38207.6,25153.85,382076.0,1.0,10,3,0.4862,0,0.843,false,transit,peripheral
100000001346560100,2,false,2,1,10000.0,22200.0,2,1,3,2026-07-19,2026-07-31,3,2.22,false,false,false,0.00058662,2.576e-05,0,1877,false,0,5000.0,22200.0,5755.27,0.2592,2,8,1.0,0,0.5,false,transit,peripheral
100000005888829100,4,false,1,0,197000.0,0.0,1,0,1,2026-07-13,2026-07-13,1,0.0,true,false,false,0.00031149,0.0,0,1877,false,0,197000.0,0.0,130.49,0.0007,7,2,0.0,0,1.0,true,,no_data_truncated
100000004746397100,3,false,1,1,219520.0,7500.0,1,1,2,2026-07-02,2026-07-29,2,0.0342,false,false,false,0.00029268,0.00066777,0,1877,false,0,219520.0,7500.0,262.41,0.0012,4,3,0.0,0,1.0,false,terminal,terminal
100000008761219100,3,false,2,2,50000.0,375000.0,2,2,4,2026-07-28,2026-07-31,3,7.5,false,false,false,0.00029284,4.173e-05,0,1877,false,0,25000.0,187500.0,117.65,0.0003,47,4,1.0,0,0.6,false,transit,peripheral
100000003054328100,2,false,1,2,140000.0,193720.0,1,2,3,2026-07-07,2026-07-29,2,1.3837,false,false,false,0.00033591,7.9e-07,0,1877,false,0,140000.0,96860.0,2039.01,0.0105,12,1,0.9639,0,1.0,false,transit,peripheral
100000007653094100,4,false,1,0,16000.0,0.0,1,0,1,2026-07-07,2026-07-07,1,0.0,true,false,false,0.00057547,0.0,0,1877,false,0,16000.0,0.0,2671.64,0.167,13,4,0.0,0,1.0,true,,no_data_truncated
100000002356167100,3,false,1,2,300000.0,29500.0,1,3,3,2026-07-03,2026-07-13,3,0.0983,false,false,false,0.00029529,3.844e-05,0,1877,false,0,300000.0,9833.33,358.61,0.0012,4,3,0.1864,0,1.0,false,terminal,terminal
100000002208836100,4,false,1,0,90000.0,0.0,1,0,1,2026-07-31,2026-07-31,1,0.0,true,false,false,0.00032982,0.0,0,1877,false,0,90000.0,0.0,103.56,0.0012,4,3,0.0,0,1.0,true,,no_data_truncated
100000004071444100,3,false,1,1,247350.0,100000.0,1,1,2,2026-07-24,2026-07-25,2,0.4043,false,false,false,0.0003075,1.922e-05,0,1877,false,0,247350.0,100000.0,1199.64,0.0048,0,1,0.0,0,1.0,false,terminal,peripheral
100000008137435100,1,false,2,6,93906.0,1419700.0,2,7,8,2026-07-02,2026-07-31,5,15.1183,false,false,false,0.00031428,0.00029841,0,1877,true,0,46953.0,202814.29,43945.14,0.031,22,1,0.2944,0,0.5324,false,coordinator,peripheral
100000001805543100,1,false,1,0,59000.0,0.0,1,0,1,2026-07-06,2026-07-06,1,0.0,false,true,false,0.00029191,0.0,0,1877,false,0,59000.0,0.0,59000.0,1.0,5,2,0.0,0,1.0,false,terminal,peripheral
100000005783452100,4,false,2,0,286500.0,0.0,2,0,2,2026-07-28,2026-07-28,1,0.0,true,false,false,0.00031442,0.0,0,1877,false,0,143250.0,0.0,58.1,0.0002,12,2,0.0,0,0.6981,true,,no_data_truncated
100000008732488100,3,false,1,1,137000.0,10000.0,1,1,2,2026-07-27,2026-07-27,1,0.073,false,false,false,0.00031344,1.922e-05,0,1877,false,0,137000.0,10000.0,911.26,0.0067,3,1,1.0,0,1.0,false,transit,peripheral
100000008205937100,2,false,1,0,35000.0,0.0,3,0,1,2026-07-06,2026-07-26,3,0.0,false,true,false,0.00033165,0.0,0,1877,false,0,11666.67,0.0,10266.2,0.2933,13,5,0.0,0,1.0,false,terminal,peripheral
100000004356593100,2,false,1,1,50000.0,10000.0,1,1,2,2026-07-07,2026-07-14,2,0.2,false,false,false,0.00029345,1.922e-05,0,1877,false,0,50000.0,10000.0,706.86,0.0141,2,2,0.0,0,1.0,false,terminal,peripheral
100000004722630100,4,false,1,0,340000.0,0.0,2,0,1,2026-07-08,2026-07-24,2,0.0,true,false,false,0.00049219,0.0,0,1877,false,0,170000.0,0.0,1631.86,0.0048,49,1,0.0,0,1.0,true,,no_data_truncated
100000002156381100,2,false,2,1,61000.0,21800.0,7,3,2,2026-07-01,2026-07-31,8,0.3574,false,false,false,0.00108078,4.24e-05,0,1877,true,1,8714.29,7266.67,2612.46,0.0428,33,4,0.2294,0,0.8361,false,transit,peripheral
100000005375968100,3,false,1,2,170082.0,86000.0,1,4,3,2026-07-03,2026-07-27,4,0.5056,false,false,false,0.00029515,3.844e-05,0,1877,false,0,170082.0,21500.0,143.96,0.0008,0,2,0.3488,0,1.0,false,transit,peripheral
100000008343415100,4,false,1,0,100000.0,0.0,3,0,1,2026-07-11,2026-07-11,1,0.0,true,false,false,0.00043399,0.0,0,1877,false,1,33333.33,0.0,318.43,0.0032,3,2,0.0,0,1.0,true,,no_data_truncated
100000008244300100,1,false,5,0,65430.0,0.0,6,0,5,2026-07-02,2026-07-18,6,0.0,false,true,false,0.00047937,0.0,0,1877,false,0,10905.0,0.0,9129.99,0.1395,4,3,0.0,0,0.418,false,consolidator,peripheral
100000003692843100,4,false,1,0,510000.0,0.0,2,0,1,2026-07-06,2026-07-24,2,0.0,true,false,false,0.0005295,0.0,0,1877,false,0,255000.0,0.0,722.43,0.0014,62,1,0.0,0,1.0,true,,no_data_truncated
100000001384826100,3,false,1,1,364260.0,10000.0,1,1,2,2026-07-15,2026-07-27,2,0.0275,false,false,false,0.00029737,1.922e-05,0,1877,false,0,364260.0,10000.0,435.42,0.0012,4,3,0.0,0,1.0,false,terminal,terminal
100000007330432100,4,false,1,0,584900.0,0.0,1,0,1,2026-07-01,2026-07-01,1,0.0,true,false,false,0.00053818,0.0,0,1877,false,0,584900.0,0.0,632.15,0.0011,70,1,0.0,0,1.0,true,,no_data_truncated
100000003204491100,3,false,1,1,140000.0,100000.0,1,2,2,2026-07-20,2026-07-20,1,0.7143,false,false,false,0.00029798,1.922e-05,0,1877,false,1,140000.0,50000.0,678.99,0.0048,0,1,1.0,0,1.0,false,transit,peripheral
100000004094958100,1,false,1,1,39000.0,40000.0,1,1,2,2026-07-16,2026-07-16,1,1.0256,false,false,false,0.00039146,2e-07,7,6,false,0,39000.0,40000.0,39000.0,0.975,48,1,1.0,0,1.0,false,transit,peripheral
100000005857058100,3,false,3,0,80222.0,0.0,3,0,3,2026-07-01,2026-07-06,3,0.0,false,true,false,0.00038993,0.0,0,1877,false,0,26740.67,0.0,5458.72,0.068,0,3,0.0,0,0.4888,false,consolidator,peripheral
100000008560263100,4,false,1,0,100000.0,0.0,1,0,1,2026-07-01,2026-07-01,1,0.0,true,false,false,0.00031319,0.0,0,1877,false,0,100000.0,0.0,55.92,0.0006,4,3,0.0,0,1.0,true,,no_data_truncated
100000001641951100,2,false,1,0,25000.0,0.0,4,0,1,2026-07-08,2026-07-28,4,0.0,false,true,false,0.00031906,0.0,0,1877,false,0,6250.0,0.0,14388.19,0.5755,2,8,0.0,0,1.0,false,terminal,peripheral
100000003072205100,4,false,2,0,163000.0,0.0,2,0,2,2026-07-27,2026-07-27,1,0.0,true,false,false,0.00031897,0.0,0,1877,false,0,81500.0,0.0,15.04,0.0001,7,3,0.0,0,0.6135,true,,no_data_truncated
100000008701944100,1,false,1,0,52124.0,0.0,1,0,1,2026-07-12,2026-07-12,1,0.0,false,true,false,0.00041152,0.0,0,1877,false,0,52124.0,0.0,52124.0,1.0,15,2,0.0,0,1.0,false,terminal,peripheral
100000005049404100,4,false,1,0,98000.0,0.0,2,0,1,2026-07-01,2026-07-10,2,0.0,true,false,false,0.00031264,0.0,0,1877,false,0,49000.0,0.0,54.8,0.0006,4,3,0.0,0,1.0,true,,no_data_truncated
100000008664469100,1,false,1,0,25000.0,0.0,1,0,1,2026-07-23,2026-07-23,1,0.0,false,true,false,0.00029058,0.0,0,1877,false,0,25000.0,0.0,25000.0,1.0,2,4,0.0,0,1.0,false,terminal,peripheral
100000002306369100,1,false,1,6,73166.0,260900.0,1,9,7,2026-07-01,2026-07-24,5,3.5659,false,false,false,0.0002993,7.025e-05,0,1877,true,1,73166.0,28988.89,73166.0,0.2804,2,1,0.0,0,1.0,false,coordinator,peripheral
100000002712416100,3,false,2,0,116800.0,0.0,2,0,2,2026-07-14,2026-07-22,2,0.0,false,true,false,0.00030266,0.0,0,1877,false,0,58400.0,0.0,370.71,0.0032,12,4,0.0,0,0.869,false,terminal,peripheral
100000004539443100,3,false,2,0,61990.0,0.0,2,0,2,2026-07-18,2026-07-18,1,0.0,false,true,false,0.00095618,0.0,0,1877,false,0,30995.0,0.0,38209.44,0.6164,2,2,0.0,0,0.642,false,terminal,peripheral
100000008335401100,2,false,1,0,150000.0,0.0,3,0,1,2026-07-08,2026-07-08,1,0.0,false,true,false,0.00055123,0.0,0,1877,false,1,50000.0,0.0,7520.64,0.0501,8,2,0.0,0,1.0,false,terminal,peripheral
100000000724540100,2,false,1,1,50000.0,100000.0,1,1,2,2026-07-08,2026-07-29,2,2.0,false,false,false,0.00030963,1.981e-05,0,1877,false,0,50000.0,100000.0,6362.44,0.0636,17,4,0.0,0,1.0,false,transit,peripheral
100000002784085100,1,false,1,0,200000.0,0.0,1,0,1,2026-07-29,2026-07-29,1,0.0,false,true,false,0.00030705,0.0,0,1877,false,0,200000.0,0.0,200000.0,1.0,7,1,0.0,0,1.0,false,terminal,peripheral
100000003366471100,3,false,2,1,329789.0,20000.0,5,1,3,2026-07-01,2026-07-28,4,0.0606,false,false,false,0.00036049,1.922e-05,0,1877,false,0,65957.8,20000.0,2940.18,0.0089,3,2,1.0,0,0.5868,false,terminal,terminal
100000004130144100,1,false,1,0,200000.0,0.0,1,0,1,2026-07-22,2026-07-22,1,0.0,false,true,false,0.00029704,0.0,0,1877,false,0,200000.0,0.0,200000.0,1.0,6,1,0.0,0,1.0,false,terminal,peripheral
100000007641801100,1,false,1,0,200000.0,0.0,1,0,1,2026-07-20,2026-07-20,1,0.0,false,true,false,0.00029704,0.0,0,1877,false,0,200000.0,0.0,200000.0,1.0,6,1,0.0,0,1.0,false,terminal,peripheral
100000002600345100,1,false,2,0,52400.0,0.0,2,0,2,2026-07-06,2026-07-08,2,0.0,false,true,false,0.00029572,0.0,0,1877,false,0,26200.0,0.0,47480.36,0.9061,5,2,0.0,0,0.9046,false,terminal,peripheral
100000008050986100,4,false,1,0,95000.0,0.0,2,0,1,2026-07-05,2026-07-07,2,0.0,true,false,false,0.00031181,0.0,0,1877,false,0,47500.0,0.0,53.12,0.0006,4,3,0.0,0,1.0,true,,no_data_truncated
100000005042822100,4,false,1,0,1000000.0,0.0,1,0,1,2026-07-20,2026-07-20,1,0.0,true,false,false,0.00045261,0.0,0,1877,false,0,1000000.0,0.0,344.27,0.0003,31,1,0.0,0,1.0,true,,no_data_truncated
100000004892144100,3,false,2,1,4500000.0,180300.0,7,1,2,2026-07-02,2026-07-16,5,0.0401,false,false,false,0.0027832,0.0,0,1877,true,1,642857.14,180300.0,67252.52,0.0149,23,2,0.0,0,0.9778,false,terminal,terminal
100000007283257100,1,false,1,0,192000.0,0.0,7,0,1,2026-07-29,2026-07-31,2,0.0,false,true,false,0.00038907,0.0,13,3,false,2,27428.57,0.0,192000.0,1.0,65,1,0.0,0,1.0,false,terminal,peripheral
100000005852946100,1,false,1,0,23746.0,0.0,1,0,1,2026-07-16,2026-07-16,1,0.0,false,true,false,0.00029032,0.0,0,1877,false,0,23746.0,0.0,23746.0,1.0,2,4,0.0,0,1.0,false,terminal,peripheral
100000006567935100,2,false,1,0,200000.0,0.0,1,0,1,2026-07-18,2026-07-18,1,0.0,false,true,false,0.00031056,0.0,0,1877,false,0,200000.0,0.0,330.0,0.0017,30,3,0.0,0,1.0,false,terminal,peripheral
100000006443391100,1,false,3,2,86775.93,60041.71,7,6,3,2026-07-07,2026-07-30,8,0.6919,false,false,false,0.00241951,1.19e-06,0,1877,true,2,12396.56,10006.95,48657.33,0.5607,7,1,0.8945,0,0.4218,false,transit,peripheral
100000008737514100,2,false,1,0,85000.0,0.0,1,0,1,2026-07-26,2026-07-26,1,0.0,false,true,false,0.00031261,0.0,0,1877,false,0,85000.0,0.0,2356.23,0.0277,15,3,0.0,0,1.0,false,terminal,peripheral
100000006240939100,2,false,1,5,160000.0,778015.0,1,5,6,2026-07-03,2026-07-07,4,4.8626,false,false,false,0.00031875,4.16e-06,0,1877,false,0,160000.0,155603.0,13658.54,0.0176,27,1,0.212,0,1.0,false,transit,peripheral
100000001477796100,1,false,1,0,182000.0,0.0,1,0,1,2026-07-28,2026-07-28,1,0.0,false,true,false,0.00033066,0.0,0,1877,false,0,182000.0,0.0,182000.0,1.0,2,1,0.0,0,1.0,false,terminal,peripheral
100000004777215100,4,false,1,0,60000.0,0.0,1,0,1,2026-07-20,2026-07-20,1,0.0,true,false,false,0.00046515,0.0,0,1877,false,0,60000.0,0.0,516.53,0.0086,21,2,0.0,0,1.0,true,,no_data_truncated
100000000031787100,2,false,1,2,90000.0,90000.0,2,4,2,2026-07-02,2026-07-29,6,1.0,false,false,false,0.00043154,4e-07,0,1877,true,0,45000.0,22500.0,48648.65,0.5405,6,1,0.4444,0,1.0,false,transit,peripheral
100000002487222100,4,false,1,0,90000.0,0.0,2,0,1,2026-07-04,2026-07-05,2,0.0,true,false,false,0.00031043,0.0,0,1877,false,0,45000.0,0.0,50.32,0.0006,4,3,0.0,0,1.0,true,,no_data_truncated
100000000607941100,2,false,2,1,50000.0,70000.0,3,4,2,2026-07-10,2026-07-31,5,1.4,false,false,false,0.00057857,5.766e-05,0,1877,true,1,16666.67,17500.0,6696.57,0.0957,5,3,0.2857,0,0.6,false,transit,peripheral
100000002695812100,4,false,1,0,95000.0,0.0,1,0,1,2026-07-23,2026-07-23,1,0.0,true,false,false,0.00032113,0.0,0,1877,false,0,95000.0,0.0,224.25,0.0024,8,2,0.0,0,1.0,true,,no_data_truncated
100000002757240100,2,false,1,0,51183.0,0.0,1,0,1,2026-07-19,2026-07-19,1,0.0,false,true,false,0.00031685,0.0,0,1877,false,0,51183.0,0.0,7625.11,0.149,2,3,0.0,0,1.0,false,terminal,peripheral
100000001276409100,4,false,1,0,94760.0,0.0,1,0,1,2026-07-14,2026-07-14,1,0.0,true,false,false,0.00032104,0.0,0,1877,false,0,94760.0,0.0,223.69,0.0024,8,2,0.0,0,1.0,true,,no_data_truncated
100000006020215100,3,false,1,2,30000.0,33800.0,1,2,3,2026-07-01,2026-07-24,3,1.1267,false,false,false,0.00029667,6.056e-05,0,1877,false,0,30000.0,16900.0,324.18,0.0096,13,3,0.0,0,1.0,false,transit,peripheral
100000003207060100,4,false,1,0,53000.0,0.0,1,0,1,2026-07-06,2026-07-06,1,0.0,true,false,false,0.00042744,0.0,0,1877,false,0,53000.0,0.0,642.91,0.0121,0,2,0.0,0,1.0,true,,no_data_truncated
100000001083990100,2,false,1,0,49900.0,0.0,2,0,1,2026-07-14,2026-07-14,1,0.0,false,true,false,0.00050211,0.0,0,1877,false,1,24950.0,0.0,45687.42,0.9156,11,2,0.0,0,1.0,false,terminal,peripheral
100000002952631100,1,false,1,0,48050.0,0.0,1,0,1,2026-07-04,2026-07-04,1,0.0,false,true,false,0.00029074,0.0,0,1877,false,0,48050.0,0.0,48050.0,1.0,5,2,0.0,0,1.0,false,terminal,peripheral
100000008545727100,2,false,1,6,30000.0,1866500.0,1,7,6,2026-07-08,2026-07-21,5,62.2167,false,false,false,0.0003387,0.0001342,0,1877,true,0,30000.0,266642.86,1504.13,0.0008,8,2,0.6376,0,1.0,false,transit,peripheral
100000001714173100,3,false,1,0,638905.0,0.0,6,0,1,2026-07-11,2026-07-13,3,0.0,false,true,false,0.00057068,0.0,0,1877,false,2,106484.17,0.0,15479.42,0.0242,17,3,0.0,0,1.0,false,terminal,terminal
100000005539201100,1,false,1,1,45504.0,25000.0,1,1,2,2026-07-05,2026-07-09,2,0.5494,false,false,false,0.00029046,4.197e-05,0,1877,false,0,45504.0,25000.0,45504.0,1.0,5,2,0.0,0,1.0,false,transit,peripheral
100000005567828100,4,false,1,0,94000.0,0.0,1,0,1,2026-07-30,2026-07-30,1,0.0,true,false,false,0.00032076,0.0,0,1877,false,0,94000.0,0.0,221.89,0.0024,8,2,0.0,0,1.0,true,,no_data_truncated
100000006308406100,4,false,1,0,183000.0,0.0,2,0,1,2026-07-11,2026-07-20,2,0.0,true,false,false,0.00053936,0.0,0,1877,false,0,91500.0,0.0,2687.98,0.0147,21,1,0.0,0,1.0,true,,no_data_truncated
100000004904960100,2,false,2,0,32000.0,0.0,2,0,2,2026-07-04,2026-07-06,2,0.0,false,true,false,0.00077792,0.0,0,1877,false,0,16000.0,0.0,7863.51,0.2457,0,4,0.0,0,0.5312,false,terminal,peripheral
100000008472324100,3,false,1,0,205200.0,0.0,1,0,1,2026-07-20,2026-07-20,1,0.0,false,true,false,0.00029222,0.0,0,1877,false,0,205200.0,0.0,245.29,0.0012,4,3,0.0,0,1.0,false,terminal,peripheral
100000008576243100,3,false,2,0,82920.0,0.0,4,0,2,2026-07-08,2026-07-10,3,0.0,false,true,false,0.00165157,0.0,0,1877,false,0,20730.0,0.0,1863.89,0.0225,0,3,0.0,0,0.7959,false,terminal,peripheral
100000002981527100,1,false,1,0,168000.0,0.0,1,0,1,2026-07-20,2026-07-20,1,0.0,false,true,false,0.00030361,0.0,0,1877,false,0,168000.0,0.0,168000.0,1.0,7,1,0.0,0,1.0,false,terminal,peripheral
100000002755292100,3,false,1,0,203400.0,0.0,1,0,1,2026-07-16,2026-07-16,1,0.0,false,true,false,0.00029216,0.0,0,1877,false,0,203400.0,0.0,243.14,0.0012,4,3,0.0,0,1.0,false,terminal,peripheral
100000004041163100,0,true,1,2,50000.0,866000.0,1,6,2,2026-07-05,2026-07-19,5,17.32,false,false,false,0.00208475,2.338e-05,0,1877,true,1,50000.0,144333.33,50000.0,1.0,20,8,0.0554,0,1.0,false,coordinator,peripheral
100000004500444100,3,false,2,1,180000.0,74000.0,7,5,3,2026-07-01,2026-07-23,8,0.4111,false,false,false,0.00046439,1.942e-05,0,1877,false,3,25714.29,14800.0,199.02,0.0011,14,1,1.0,0,0.5556,false,transit,peripheral
100000007865484100,4,false,1,0,584600.0,0.0,2,0,1,2026-07-01,2026-07-07,2,0.0,true,false,false,0.00036619,0.0,0,1877,false,0,292300.0,0.0,2.69,0.0,40,2,0.0,0,1.0,true,,no_data_truncated
100000000733451100,3,false,1,1,70000.0,300000.0,2,1,2,2026-07-07,2026-07-19,2,4.2857,false,false,false,0.00054126,2.457e-05,0,1877,false,1,35000.0,300000.0,20532.39,0.0684,13,2,0.0,0,1.0,false,transit,peripheral
100000004569484100,3,false,2,4,98312.0,156000.0,3,4,4,2026-07-03,2026-07-28,6,1.5868,false,false,false,0.00031938,0.0027934,0,1877,true,0,32770.67,39000.0,191.15,0.0012,8,2,0.0,0,0.6683,false,coordinator,peripheral
100000005272139100,4,false,1,0,165000.0,0.0,1,0,1,2026-07-21,2026-07-21,1,0.0,true,false,false,0.00075553,0.0,0,1877,false,0,165000.0,0.0,3188.84,0.0193,5,1,0.0,0,1.0,true,,no_data_truncated
100000000557536100,4,false,1,0,153000.0,0.0,7,0,1,2026-07-01,2026-07-13,6,0.0,true,false,false,0.00030077,0.0,0,1877,false,1,21857.14,0.0,7.39,0.0,36,3,0.0,0,1.0,true,,no_data_truncated
100000003899899100,3,false,2,1,218500.0,10000.0,5,1,3,2026-07-11,2026-07-26,5,0.0458,false,false,false,0.00065398,1.942e-05,0,1877,false,1,43700.0,10000.0,2279.44,0.0104,5,2,1.0,0,0.9771,false,terminal,terminal
100000000594783100,3,false,1,2,2635000.0,152500.0,10,2,2,2026-07-02,2026-07-27,8,0.0579,false,false,false,0.00138159,0.0,0,1877,true,1,263500.0,76250.0,39380.09,0.0149,23,2,1.0,0,1.0,false,terminal,terminal
100000002697752100,3,false,2,0,190785.0,0.0,2,0,2,2026-07-06,2026-07-10,2,0.0,false,true,false,0.00032958,0.0,0,1877,false,0,95392.5,0.0,1764.66,0.0092,3,2,0.0,0,0.5258,false,terminal,peripheral
100000003796063100,3,false,1,15,35000.0,959150.0,1,23,15,2026-07-07,2026-07-18,11,27.4043,false,false,false,0.00068526,0.00117893,0,1877,true,1,35000.0,41702.17,2484.09,0.0026,4,1,0.0735,0,1.0,false,coordinator,peripheral
100000006232642100,4,false,1,0,456000.0,0.0,4,0,1,2026-07-14,2026-07-19,4,0.0,true,false,false,0.00042786,0.0,0,1877,false,0,114000.0,0.0,401.97,0.0009,41,1,0.0,0,1.0,true,,no_data_truncated
100000008568512100,3,false,1,0,199640.0,0.0,1,0,1,2026-07-12,2026-07-12,1,0.0,false,true,false,0.00029204,0.0,0,1877,false,0,199640.0,0.0,238.64,0.0012,4,3,0.0,0,1.0,false,terminal,peripheral
100000000552584100,3,false,1,1,2500000.0,57500.0,3,1,2,2026-07-08,2026-07-16,3,0.023,false,false,false,0.00132544,0.0,0,1877,true,1,833333.33,57500.0,37362.51,0.0149,23,2,0.0,0,1.0,false,terminal,terminal
100000000733940100,4,false,1,0,752000.0,0.0,2,0,1,2026-07-20,2026-07-28,2,0.0,true,false,false,0.00041119,0.0,0,1877,false,0,376000.0,0.0,258.89,0.0003,31,1,0.0,0,1.0,true,,no_data_truncated
100000005053653100,2,false,2,1,63073.0,25000.0,2,1,3,2026-07-09,2026-07-13,3,0.3964,false,false,false,0.0003136,1.922e-05,0,1877,false,0,31536.5,25000.0,1503.86,0.0238,13,4,0.0,0,0.537,false,transit,peripheral
100000003221384100,2,false,1,0,511200.0,0.0,1,0,1,2026-07-28,2026-07-28,1,0.0,false,true,false,0.0004482,0.0,0,1877,false,0,511200.0,0.0,14170.62,0.0277,15,3,0.0,0,1.0,false,terminal,terminal
100000004144536100,1,false,4,0,168000.0,0.0,6,0,4,2026-07-15,2026-07-30,5,0.0,false,true,false,0.0009686,0.0,2,17,false,0,28000.0,0.0,113322.14,0.6745,24,1,0.0,0,0.6726,false,consolidator,peripheral
100000002214207100,4,false,1,0,97000.0,0.0,1,0,1,2026-07-19,2026-07-19,1,0.0,true,false,false,0.00069061,0.0,0,1877,false,0,97000.0,0.0,10104.05,0.1042,37,1,0.0,0,1.0,true,,no_data_truncated
100000002575080100,3,false,1,1,13000.0,12500.0,1,1,2,2026-07-08,2026-07-08,1,0.9615,false,false,false,0.00055182,1.981e-05,0,1877,false,0,13000.0,12500.0,291.99,0.0225,15,3,1.0,0,1.0,false,transit,peripheral
100000002860934100,4,false,1,0,279500.0,0.0,4,0,1,2026-07-06,2026-07-29,4,0.0,true,false,false,0.00058144,0.0,0,1877,false,0,69875.0,0.0,772.35,0.0028,28,1,0.0,0,1.0,true,,no_data_truncated
100000003823811100,2,false,1,3,30000.0,66130.0,1,3,4,2026-07-01,2026-07-19,4,2.2043,false,false,false,0.00035698,0.00012452,0,1877,false,0,30000.0,22043.33,10602.92,0.1603,20,3,0.0,0,1.0,false,distributor,peripheral
100000001904863100,2,false,1,0,500000.0,0.0,1,0,1,2026-07-30,2026-07-30,1,0.0,false,true,false,0.0004818,0.0,0,1877,false,0,500000.0,0.0,13709.26,0.0274,14,3,0.0,0,1.0,false,terminal,terminal
100000002570206100,2,false,2,0,166959.6,0.0,2,0,2,2026-07-08,2026-07-23,2,0.0,false,true,false,0.00031851,0.0,0,1877,false,0,83479.8,0.0,2079.93,0.0125,16,2,0.0,0,0.514,false,terminal,peripheral
