src,dst,sum_kzt,n_tx,depth,src_depth,dst_depth,min_tx,max_tx,first_date,last_date,active_days,mutual,back_edge
100000000274067100,100000006490557100,5000.0,1,2,1,2,5000.0,5000.0,2026-07-23,2026-07-23,1,false,false
100000001530983100,100000002469065100,200000.0,1,2,1,2,200000.0,200000.0,2026-07-07,2026-07-07,1,false,false
100000004156082100,100000005481280100,32700.0,1,2,1,2,32700.0,32700.0,2026-07-29,2026-07-29,1,false,false
100000007908818100,100000002836052100,15000.0,1,2,1,2,15000.0,15000.0,2026-07-03,2026-07-03,1,false,false
100000008443341100,100000005904580100,19000.0,1,2,1,2,19000.0,19000.0,2026-07-01,2026-07-01,1,false,false
100000000667713100,100000002481735100,22436.0,2,2,1,2,7436.0,15000.0,2026-07-07,2026-07-29,2,false,false
100000001530983100,100000001578517100,30000.0,1,2,1,2,30000.0,30000.0,2026-07-03,2026-07-03,1,false,false
100000008304139100,100000003036198100,15000.0,1,2,1,2,15000.0,15000.0,2026-07-02,2026-07-02,1,false,false
100000000667713100,100000008636603100,12750.0,1,2,1,2,12750.0,12750.0,2026-07-02,2026-07-02,1,true,false
100000004351795100,100000001633685100,28000.0,1,2,1,2,28000.0,28000.0,2026-07-12,2026-07-12,1,false,false
100000005527892100,100000008743913100,76300.0,1,2,1,2,76300.0,76300.0,2026-07-28,2026-07-28,1,false,false
100000008304139100,100000002492277100,138500.0,1,2,1,2,138500.0,138500.0,2026-07-31,2026-07-31,1,false,false
100000007639767100,100000004400305100,10000.0,1,2,1,2,10000.0,10000.0,2026-07-05,2026-07-05,1,false,false
100000007536804100,100000004950490100,10000.0,1,2,1,2,10000.0,10000.0,2026-07-29,2026-07-29,1,false,false
100000004351795100,100000003242289100,49000.0,1,2,1,2,49000.0,49000.0,2026-07-17,2026-07-17,1,false,false
100000004847758100,100000008165763100,28000.0,2,2,1,1,14000.0,14000.0,2026-07-25,2026-07-28,2,false,true
100000008304139100,100000001703168100,45000.0,1,2,1,2,45000.0,45000.0,2026-07-23,2026-07-23,1,false,false
100000008736940100,100000008659445100,77300.0,2,2,1,0,12300.0,65000.0,2026-07-22,2026-07-26,2,true,true
100000008304139100,100000004356593100,50000.0,1,2,1,2,50000.0,50000.0,2026-07-07,2026-07-07,1,false,false
100000006707582100,100000004159526100,10955.0,1,2,1,1,10955.0,10955.0,2026-07-21,2026-07-21,1,false,true
100000006579678100,100000008144528100,1024400.0,9,2,1,2,79000.0,145000.0,2026-07-14,2026-07-15,2,false,false
100000008172352100,100000007322059100,24000.0,1,2,1,2,24000.0,24000.0,2026-07-18,2026-07-18,1,false,false
100000007639767100,100000000437046100,50000.0,1,2,1,2,50000.0,50000.0,2026-07-29,2026-07-29,1,true,false
100000008748914100,100000004398811100,426000.0,1,2,1,2,426000.0,426000.0,2026-07-27,2026-07-27,1,false,false
100000008628231100,100000005664632100,198620.0,18,2,1,2,6000.0,50000.0,2026-07-24,2026-07-30,5,false,false
100000003923946100,100000003977183100,82000.0,1,2,1,0,82000.0,82000.0,2026-07-17,2026-07-17,1,true,true
100000006707582100,100000001954903100,27118.0,1,2,1,2,27118.0,27118.0,2026-07-20,2026-07-20,1,false,false
100000008002020100,100000005664922100,17000.0,1,2,1,2,17000.0,17000.0,2026-07-21,2026-07-21,1,false,false
100000005612411100,100000004192107100,25000.0,1,2,1,2,25000.0,25000.0,2026-07-29,2026-07-29,1,false,false
100000000089154100,100000003249054100,19900.0,2,2,1,2,9900.0,10000.0,2026-07-19,2026-07-19,1,false,false
100000004847758100,100000003684369100,56000.0,3,2,1,0,15000.0,21000.0,2026-07-17,2026-07-20,3,false,true
100000001697501100,100000008772058100,50000.0,1,2,1,2,50000.0,50000.0,2026-07-29,2026-07-29,1,false,false
100000001899164100,100000002593038100,28500.0,1,2,1,2,28500.0,28500.0,2026-07-09,2026-07-09,1,false,false
100000008486520100,100000006161893100,14000.0,1,2,1,2,14000.0,14000.0,2026-07-16,2026-07-16,1,false,false
100000003616818100,100000003603979100,165000.0,3,2,1,2,5000.0,150000.0,2026-07-04,2026-07-12,3,false,false
100000003886323100,100000007749092100,7650.0,1,2,1,2,7650.0,7650.0,2026-07-13,2026-07-13,1,true,false
100000005287097100,100000004156082100,50500.0,2,2,1,1,5500.0,45000.0,2026-07-30,2026-07-31,2,true,true
100000004390333100,100000003684369100,100000.0,2,2,1,0,40000.0,60000.0,2026-07-17,2026-07-17,1,false,true
100000008137435100,100000008238989100,200000.0,2,2,1,2,100000.0,100000.0,2026-07-02,2026-07-03,2,false,false
100000002988894100,100000003003821100,40000.0,1,2,1,2,40000.0,40000.0,2026-07-05,2026-07-05,1,false,false
100000001937767100,100000004905207100,380000.0,1,2,1,2,380000.0,380000.0,2026-07-25,2026-07-25,1,false,false
100000002988894100,100000003024542100,8500.0,1,2,1,2,8500.0,8500.0,2026-07-14,2026-07-14,1,false,false
100000005287097100,100000008144528100,5500.0,1,2,1,2,5500.0,5500.0,2026-07-14,2026-07-14,1,false,false
100000008748408100,100000008008463100,54180.0,1,2,1,2,54180.0,54180.0,2026-07-28,2026-07-28,1,false,false
100000005612411100,100000002457464100,66647.0,1,2,1,2,66647.0,66647.0,2026-07-25,2026-07-25,1,false,false
100000004135268100,100000008571433100,150000.0,1,2,1,0,150000.0,150000.0,2026-07-09,2026-07-09,1,true,true
100000004159526100,100000004456564100,10000.0,2,2,1,2,5000.0,5000.0,2026-07-24,2026-07-27,2,false,false
100000002748180100,100000003054328100,140000.0,1,2,1,2,140000.0,140000.0,2026-07-07,2026-07-07,1,false,false
100000007311010100,100000004441291100,20000.0,1,2,1,2,20000.0,20000.0,2026-07-03,2026-07-03,1,false,false
100000008748408100,100000002692750100,92830.0,1,2,1,2,92830.0,92830.0,2026-07-28,2026-07-28,1,false,false
100000008003034100,100000008356606100,48500.0,1,2,1,2,48500.0,48500.0,2026-07-08,2026-07-08,1,false,false
100000004156082100,100000001138376100,15300.0,1,2,1,2,15300.0,15300.0,2026-07-31,2026-07-31,1,false,false
100000001380054100,100000005077484100,150000.0,1,2,1,2,150000.0,150000.0,2026-07-04,2026-07-04,1,true,false
100000005612411100,100000008672603100,21200.0,1,2,1,2,21200.0,21200.0,2026-07-03,2026-07-03,1,false,false
100000004070318100,100000008477350100,25000.0,1,2,1,2,25000.0,25000.0,2026-07-14,2026-07-14,1,false,false
100000006788200100,100000006994985100,48500.0,2,2,1,2,17500.0,31000.0,2026-07-18,2026-07-21,2,false,false
100000001899164100,100000002193259100,8000.0,1,2,1,2,8000.0,8000.0,2026-07-09,2026-07-09,1,true,false
100000001162560100,100000002718366100,419200.0,1,2,1,2,419200.0,419200.0,2026-07-07,2026-07-07,1,false,false
100000008165763100,100000002947299100,85000.0,1,2,1,2,85000.0,85000.0,2026-07-15,2026-07-15,1,false,false
100000003366154100,100000008352542100,50220.0,1,2,1,2,50220.0,50220.0,2026-07-18,2026-07-18,1,false,false
100000002781227100,100000002796853100,199000.0,8,2,1,2,6000.0,97000.0,2026-07-12,2026-07-24,6,true,false
100000001697501100,100000008557672100,49125.0,1,2,1,2,49125.0,49125.0,2026-07-02,2026-07-02,1,false,false
100000008165763100,100000008531186100,125000.0,1,2,1,2,125000.0,125000.0,2026-07-22,2026-07-22,1,false,false
100000000922570100,100000003922499100,50000.0,1,2,1,2,50000.0,50000.0,2026-07-04,2026-07-04,1,false,false
100000008165763100,100000002757240100,51183.0,1,2,1,2,51183.0,51183.0,2026-07-19,2026-07-19,1,false,false
100000007908818100,100000001346560100,5000.0,1,2,1,2,5000.0,5000.0,2026-07-19,2026-07-19,1,false,false
100000000274067100,100000002958343100,2900000.0,4,2,1,2,100000.0,2000000.0,2026-07-01,2026-07-13,4,true,false
100000001697501100,100000008764436100,13100.0,1,2,1,2,13100.0,13100.0,2026-07-27,2026-07-27,1,false,false
100000001697501100,100000008737958100,22000.0,1,2,1,1,22000.0,22000.0,2026-07-28,2026-07-28,1,false,true
100000008748408100,100000003068941100,30000.0,1,2,1,2,30000.0,30000.0,2026-07-30,2026-07-30,1,false,false
100000006656003100,100000002527114100,9000.0,1,2,1,0,9000.0,9000.0,2026-07-20,2026-07-20,1,true,true
100000004847758100,100000008546855100,14000.0,1,2,1,2,14000.0,14000.0,2026-07-27,2026-07-27,1,false,false
100000004070318100,100000003684369100,35813.0,2,2,1,0,16465.0,19348.0,2026-07-22,2026-07-26,2,false,true
100000007129492100,100000006852430100,37000.0,1,2,1,2,37000.0,37000.0,2026-07-20,2026-07-20,1,false,false
100000004351795100,100000007382152100,5860.0,1,2,1,2,5860.0,5860.0,2026-07-30,2026-07-30,1,false,false
100000000089154100,100000005059998100,18000.0,1,2,1,2,18000.0,18000.0,2026-07-13,2026-07-13,1,false,false
100000008304139100,100000007629096100,118000.0,1,2,1,2,118000.0,118000.0,2026-07-14,2026-07-14,1,false,false
100000004070318100,100000005665181100,9000.0,1,2,1,2,9000.0,9000.0,2026-07-31,2026-07-31,1,false,false
100000001049200100,100000005619339100,5000.0,1,2,1,2,5000.0,5000.0,2026-07-30,2026-07-30,1,false,false
100000004394765100,100000004193835100,47000.0,1,2,1,0,47000.0,47000.0,2026-07-09,2026-07-09,1,false,true
100000008443341100,100000008474308100,14000.0,2,2,1,2,7000.0,7000.0,2026-07-16,2026-07-18,2,true,false
100000001697501100,100000008656043100,26200.0,1,2,1,2,26200.0,26200.0,2026-07-28,2026-07-28,1,false,false
100000007639767100,100000008731444100,50000.0,1,2,1,2,50000.0,50000.0,2026-07-29,2026-07-29,1,false,false
100000004847758100,100000000910216100,71000.0,3,2,1,2,5000.0,36000.0,2026-07-07,2026-07-13,3,false,false
100000008751429100,100000008736940100,72600.0,2,2,1,1,22600.0,50000.0,2026-07-26,2026-07-28,2,true,true
100000006788200100,100000002692750100,10000.0,1,2,1,2,10000.0,10000.0,2026-07-09,2026-07-09,1,false,false
100000008304139100,100000000332284100,18000.0,1,2,1,2,18000.0,18000.0,2026-07-31,2026-07-31,1,false,false
100000008003034100,100000008603331100,28000.0,1,2,1,2,28000.0,28000.0,2026-07-14,2026-07-14,1,false,false
100000004005964100,100000004007116100,27000.0,2,2,1,0,10000.0,17000.0,2026-07-17,2026-07-19,2,true,true
100000003873332100,100000008647905100,50000.0,1,2,1,2,50000.0,50000.0,2026-07-08,2026-07-08,1,false,false
100000007939160100,100000000580561100,9300.0,1,2,1,0,9300.0,9300.0,2026-07-09,2026-07-09,1,true,true
100000001937767100,100000002605308100,1000000.0,3,2,1,2,300000.0,400000.0,2026-07-26,2026-07-26,1,false,false
100000008137435100,100000003701161100,349000.0,1,2,1,1,349000.0,349000.0,2026-07-31,2026-07-31,1,false,true
100000007639767100,100000008710843100,15744.0,1,2,1,2,15744.0,15744.0,2026-07-21,2026-07-21,1,false,false
100000005584222100,100000001382002100,55000.0,2,2,1,2,15000.0,40000.0,2026-07-02,2026-07-16,2,true,false
100000000267734100,100000004573782100,15000.0,1,2,1,2,15000.0,15000.0,2026-07-26,2026-07-26,1,false,false
100000005473151100,100000005561741100,25000.0,1,2,1,2,25000.0,25000.0,2026-07-10,2026-07-10,1,false,false
100000008172352100,100000002691858100,51500.0,1,2,1,2,51500.0,51500.0,2026-07-15,2026-07-15,1,false,false
100000004180097100,100000004765639100,5000.0,1,2,1,2,5000.0,5000.0,2026-07-24,2026-07-24,1,true,false
100000004156082100,100000001184915100,201000.0,2,2,1,2,87000.0,114000.0,2026-07-30,2026-07-30,1,false,false
100000001697501100,100000000625169100,10000.0,1,2,1,2,10000.0,10000.0,2026-07-29,2026-07-29,1,false,false
100000001162560100,100000001541418100,50000.0,1,2,1,2,50000.0,50000.0,2026-07-11,2026-07-11,1,false,false
100000002479804100,100000005507142100,23000.0,1,2,1,2,23000.0,23000.0,2026-07-16,2026-07-16,1,false,false
100000006734554100,100000003617552100,25000.0,1,2,1,2,25000.0,25000.0,2026-07-22,2026-07-22,1,false,false
100000008172352100,100000002558173100,9300.0,1,2,1,2,9300.0,9300.0,2026-07-23,2026-07-23,1,false,false
100000002597003100,100000002721825100,11000.0,1,2,1,2,11000.0,11000.0,2026-07-08,2026-07-08,1,false,false
100000008165763100,100000000912487100,10000.0,1,2,1,2,10000.0,10000.0,2026-07-23,2026-07-23,1,false,false
100000004847758100,100000002398779100,15000.0,1,2,1,2,15000.0,15000.0,2026-07-07,2026-07-07,1,false,false
100000007442518100,100000000821507100,400000.0,1,2,1,2,400000.0,400000.0,2026-07-22,2026-07-22,1,false,false
100000002748180100,100000005514161100,125000.0,2,2,1,1,25000.0,100000.0,2026-07-31,2026-07-31,1,false,true
100000001530983100,100000006248077100,50000.0,1,2,1,2,50000.0,50000.0,2026-07-22,2026-07-22,1,false,false
100000004403675100,100000003988112100,92000.0,2,2,1,2,30000.0,62000.0,2026-07-19,2026-07-19,1,true,false
100000001609499100,100000002398779100,10000.0,1,2,1,2,10000.0,10000.0,2026-07-09,2026-07-09,1,false,false
100000004076740100,100000007382543100,8000.0,1,2,1,2,8000.0,8000.0,2026-07-11,2026-07-11,1,false,false
100000003163256100,100000001530740100,15000.0,1,2,1,2,15000.0,15000.0,2026-07-02,2026-07-02,1,false,false
100000008137435100,100000001822623100,201300.0,1,2,1,2,201300.0,201300.0,2026-07-17,2026-07-17,1,false,false
100000001530983100,100000007617808100,450000.0,1,2,1,2,450000.0,450000.0,2026-07-07,2026-07-07,1,false,false
100000006707582100,100000000850297100,17520.0,1,2,1,2,17520.0,17520.0,2026-07-19,2026-07-19,1,true,false
100000000267734100,100000001601320100,34000.0,1,2,1,2,34000.0,34000.0,2026-07-27,2026-07-27,1,false,false
100000004070318100,100000004400305100,19800.0,1,2,1,2,19800.0,19800.0,2026-07-14,2026-07-14,1,true,false
100000001660397100,100000008413748100,13000.0,1,2,1,2,13000.0,13000.0,2026-07-07,2026-07-07,1,false,false
100000004070318100,100000008094734100,9249.0,1,2,1,1,9249.0,9249.0,2026-07-09,2026-07-09,1,false,true
100000004076740100,100000005519998100,20000.0,1,2,1,2,20000.0,20000.0,2026-07-21,2026-07-21,1,true,false
100000003809101100,100000008254069100,10200.0,2,2,1,2,5000.0,5200.0,2026-07-13,2026-07-13,1,true,false
100000008665380100,100000000795033100,18200.0,1,2,1,2,18200.0,18200.0,2026-07-07,2026-07-07,1,false,false
100000002921047100,100000002635780100,163000.02,1,2,1,2,163000.02,163000.02,2026-07-27,2026-07-27,1,false,false
100000001697501100,100000000718427100,6000.0,1,2,1,2,6000.0,6000.0,2026-07-24,2026-07-24,1,false,false
100000004351795100,100000002398779100,87100.0,5,2,1,2,6700.0,29900.0,2026-07-09,2026-07-10,2,false,false
100000000267734100,100000004687099100,30000.0,1,2,1,2,30000.0,30000.0,2026-07-18,2026-07-18,1,false,false
100000006707582100,100000005328215100,27000.0,1,2,1,2,27000.0,27000.0,2026-07-20,2026-07-20,1,false,false
100000004299488100,100000007055802100,204999.0,9,2,1,1,5000.0,80000.0,2026-07-08,2026-07-18,5,true,true
100000003701161100,100000004580202100,9000.0,1,2,1,2,9000.0,9000.0,2026-07-18,2026-07-18,1,false,false
100000005074393100,100000006424479100,500000.0,2,2,1,2,100000.0,400000.0,2026-07-05,2026-07-28,2,false,false
100000004076740100,100000003219438100,32000.0,1,2,1,2,32000.0,32000.0,2026-07-24,2026-07-24,1,false,false
100000003589877100,100000003062895100,178444.0,1,2,1,2,178444.0,178444.0,2026-07-12,2026-07-12,1,false,false
100000000267734100,100000007861311100,45000.0,1,2,1,2,45000.0,45000.0,2026-07-22,2026-07-22,1,false,false
100000008748914100,100000003289405100,355000.0,1,2,1,2,355000.0,355000.0,2026-07-24,2026-07-24,1,false,false
100000004707703100,100000004687282100,20000.0,1,2,1,2,20000.0,20000.0,2026-07-07,2026-07-07,1,false,false
100000004707703100,100000003975102100,25650.0,1,2,1,0,25650.0,25650.0,2026-07-20,2026-07-20,1,false,true
100000008748914100,100000002570206100,81147.0,1,2,1,2,81147.0,81147.0,2026-07-23,2026-07-23,1,false,false
100000004847758100,100000003724440100,25000.0,1,2,1,2,25000.0,25000.0,2026-07-13,2026-07-13,1,false,false
100000000810551100,100000002205022100,7100.0,1,2,1,2,7100.0,7100.0,2026-07-20,2026-07-20,1,false,false
100000004076740100,100000004336312100,20000.0,1,2,1,2,20000.0,20000.0,2026-07-16,2026-07-16,1,false,false
100000001697501100,100000008765494100,24000.0,1,2,1,2,24000.0,24000.0,2026-07-27,2026-07-27,1,false,false
100000004070318100,100000008637537100,6000.0,1,2,1,0,6000.0,6000.0,2026-07-02,2026-07-02,1,false,true
100000001697501100,100000002733905100,45000.0,3,2,1,2,10000.0,20000.0,2026-07-01,2026-07-10,3,false,false
100000000661912100,100000003131016100,405700.0,7,2,1,2,5000.0,107000.0,2026-07-04,2026-07-31,6,true,false
100000004156082100,100000003159641100,15000.0,2,2,1,2,5000.0,10000.0,2026-07-29,2026-07-29,1,false,false
100000005612411100,100000001102676100,50000.0,1,2,1,2,50000.0,50000.0,2026-07-26,2026-07-26,1,false,false
100000008169544100,100000000765628100,5000.0,1,2,1,2,5000.0,5000.0,2026-07-10,2026-07-10,1,false,false
100000002748180100,100000005931985100,76000.0,1,2,1,2,76000.0,76000.0,2026-07-31,2026-07-31,1,false,false
100000005074393100,100000000943371100,15500.0,1,2,1,2,15500.0,15500.0,2026-07-14,2026-07-14,1,false,false
100000008165763100,100000007311010100,26480.0,1,2,1,1,26480.0,26480.0,2026-07-18,2026-07-18,1,false,true
100000001049200100,100000008144528100,5000.0,1,2,1,2,5000.0,5000.0,2026-07-16,2026-07-16,1,false,false
100000006707582100,100000002973903100,20000.0,1,2,1,1,20000.0,20000.0,2026-07-18,2026-07-18,1,false,true
100000007511163100,100000000343175100,11937.0,1,2,1,0,11937.0,11937.0,2026-07-01,2026-07-01,1,false,true
100000004070318100,100000006866783100,85000.0,4,2,1,0,15000.0,30000.0,2026-07-09,2026-07-11,2,true,true
100000001987030100,100000005514161100,19000.0,1,2,1,1,19000.0,19000.0,2026-07-26,2026-07-26,1,false,true
100000001363952100,100000002779485100,91000.0,2,2,1,2,10000.0,81000.0,2026-07-01,2026-07-12,2,false,false
100000008748408100,100000003073398100,92960.0,1,2,1,2,92960.0,92960.0,2026-07-30,2026-07-30,1,false,false
100000005958064100,100000002605308100,69521.84,1,2,1,2,69521.84,69521.84,2026-07-29,2026-07-29,1,false,false
100000008304139100,100000008603629100,159000.0,4,2,1,2,25000.0,59000.0,2026-07-14,2026-07-30,4,false,false
100000004390333100,100000008603629100,60000.0,2,2,1,2,10000.0,50000.0,2026-07-03,2026-07-03,1,false,false
100000004071080100,100000004071070100,36000.0,4,2,1,2,5000.0,19000.0,2026-07-06,2026-07-19,4,true,false
100000008748914100,100000008762832100,150000.0,1,2,1,2,150000.0,150000.0,2026-07-31,2026-07-31,1,true,false
100000002681449100,100000003404627100,120000.0,1,2,1,1,120000.0,120000.0,2026-07-13,2026-07-13,1,false,true
100000005612411100,100000001737722100,60460.0,1,2,1,2,60460.0,60460.0,2026-07-24,2026-07-24,1,false,false
100000007442518100,100000008376089100,135000.0,1,2,1,2,135000.0,135000.0,2026-07-18,2026-07-18,1,false,false
100000005958064100,100000000917179100,94465.0,2,2,1,2,44465.0,50000.0,2026-07-29,2026-07-29,1,false,false
100000008193577100,100000005456919100,216000.0,5,2,1,1,18000.0,67500.0,2026-07-04,2026-07-17,4,false,true
100000008686313100,100000008546855100,5000.0,1,2,1,2,5000.0,5000.0,2026-07-27,2026-07-27,1,false,false
100000008748408100,100000008713270100,30000.0,1,2,1,2,30000.0,30000.0,2026-07-29,2026-07-29,1,false,false
100000004847758100,100000003249054100,15000.0,1,2,1,2,15000.0,15000.0,2026-07-30,2026-07-30,1,false,false
100000001162560100,100000008418934100,360000.0,1,2,1,2,360000.0,360000.0,2026-07-26,2026-07-26,1,false,false
100000008165763100,100000002679516100,36050.0,1,2,1,1,36050.0,36050.0,2026-07-12,2026-07-12,1,false,true
100000005316708100,100000001616816100,30000.0,1,2,1,0,30000.0,30000.0,2026-07-12,2026-07-12,1,false,true
100000005527892100,100000000724540100,50000.0,1,2,1,2,50000.0,50000.0,2026-07-29,2026-07-29,1,false,false
100000000089154100,100000000437046100,32000.0,1,2,1,2,32000.0,32000.0,2026-07-16,2026-07-16,1,false,false
100000004299488100,100000004674799100,140000.0,5,2,1,2,10000.0,60000.0,2026-07-15,2026-07-23,3,false,false
100000008304139100,100000005834479100,7500.0,1,2,1,2,7500.0,7500.0,2026-07-15,2026-07-15,1,false,false
100000006069103100,100000006787636100,20000.0,1,2,1,2,20000.0,20000.0,2026-07-07,2026-07-07,1,false,false
