gid,handle,functional_role,involvement,archetype,note
100000000536526100,p01910,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007922082100,p00874,peripheral,legit,арендодатель,сдаёт 3 квартир(ы)
100000007371302100,p06701,peripheral,legit,продавец,работает в shop_19
100000008368190100,shop_13,consolidator,legit,кафе,принимает оплату от покупателей района
100000004056075100,shop_39,consolidator,legit,магазин,принимает оплату от покупателей района
100000001337872100,p01939,consolidator,legit,арендодатель,сдаёт 4 квартир(ы)
100000002114130100,p02942,peripheral,legit,продавец,работает в shop_57
100000005504458100,p01049,peripheral,legit,владелец бизнеса,владелец shop_57
100000002798872100,p01550,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000005617721100,p07735,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007671797100,p07671,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000817240100,p02643,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000008937567100,p03195,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001283891100,p07800,peripheral,legit,клиент P2P,покупает/продаёт крипту у p04681
100000006552114100,p01004,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000003820414100,p08005,peripheral,legit,продавец,работает в shop_51
100000002471766100,p08623,peripheral,legit,продавец,работает в shop_51
100000004999557100,p03824,peripheral,legit,продавец,работает в shop_51
100000001258224100,p02746,peripheral,legit,продавец,работает в shop_51
100000000632609100,p01758,peripheral,legit,владелец бизнеса,владелец shop_37
100000006964812100,p01575,peripheral,legit,продавец,работает в shop_37
100000007505241100,p06764,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006711369100,p03337,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004757576100,p03308,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007051008100,p03340,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001224517100,p06384,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000004423343100,p05658,peripheral,legit,владелец бизнеса,владелец shop_40
100000007347291100,p02409,peripheral,legit,продавец,работает в shop_40
100000007569305100,p00561,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006964170100,p01944,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000333515100,p03698,peripheral,legit,владелец бизнеса,владелец shop_42
100000001044866100,p07798,peripheral,legit,продавец,работает в shop_42
100000007636137100,p08702,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
